Customer Name,Product Category,Region,Sales
Marie Bass,Office Supplies,East,5257.63
Marie Bass,Technology,East,6259.13
Marie Daniel,Furniture,Central,61.6
Marie Daniel,Office Supplies,Central,18136.22
Marie Fitzgerald,Office Supplies,South,168.44
Marie McClure,Office Supplies,West,100.6
Marie Pittman,Furniture,Central,2242.81
Marie Pittman,Office Supplies,Central,626.36
Marie Pittman,Technology,Central,14.53
Marilyn Baxter,Office Supplies,Central,42.25
Marilyn Bishop,Office Supplies,West,103.96
Marilyn Bishop,Technology,West,10455.37
Marilyn Blalock,Technology,Central,4825.99
Marion Bowling,Furniture,East,33.35
Marion Jordan,Office Supplies,South,4262.43
Marion Kaplan,Technology,East,3103.28
Marion L Fitzgerald,Office Supplies,East,98.61
Marion Lindsey,Office Supplies,West,2852.63
Marion Lindsey,Technology,West,47.38
Marion Nolan Kaplan,Furniture,Central,24.48
Marion Nolan Kaplan,Office Supplies,Central,851.82
Marion Owens,Furniture,East,1033.93
Marion Owens,Office Supplies,East,1.65
Marion Stephenson,Furniture,Central,321.9
Marion Stephenson,Technology,Central,1570.09
Marion Wilcox,Furniture,Central,1377.7
Marion Wilcox,Office Supplies,Central,766.75
Marjorie Arthur,Technology,East,615.54
Marjorie Burnette,Furniture,South,672.34
Marjorie Burnette,Office Supplies,South,953.4
Marjorie Maxwell,Office Supplies,South,314.8
Marjorie Owens,Office Supplies,Central,116.61
Marjorie Owens,Technology,Central,2053.87
Marjorie Pope,Furniture,Central,1584.1
Marjorie Pope,Office Supplies,Central,12621.56
Marjorie Pope,Technology,Central,8020.57
Mark Joyner,Office Supplies,East,29.65
Mark Manning,Office Supplies,East,147.26
Mark Puckett,Technology,East,181.38
Mark Ritchie,Furniture,Central,199.76
Mark Ritchie,Office Supplies,Central,247.28
Marlene Abrams,Office Supplies,East,25.06
Marlene Davidson,Office Supplies,South,431.43
Marlene Elmore,Office Supplies,Central,120.38
Marlene Gray,Office Supplies,East,74.23
Marlene Harrison,Furniture,Central,1661.17
Marlene Harrison,Office Supplies,Central,191.1
Marlene Harrison,Technology,Central,3094.9
Marlene Kirk,Office Supplies,Central,529.83
Marlene Phillips,Technology,East,24.44
Marsha Gibbons,Furniture,Central,1465.14
Marsha P Joyner,Furniture,East,2285.41
Marsha P Joyner,Office Supplies,East,903.7
Marsha Roy,Office Supplies,South,680.2
Marsha Roy,Technology,South,568.38
Marsha Shaffer,Office Supplies,East,27.63
Marshall Brandt Briggs,Furniture,South,798.69
Marshall Brandt Briggs,Office Supplies,South,96.44
Marshall Brandt Briggs,Technology,South,792.11
Marshall Riddle,Technology,East,160.5
Marshall Sutherland,Furniture,South,200.51
Marshall Sutherland,Office Supplies,South,288.12
Marshall Sutherland,Technology,South,1311.53
Martha Bowers,Furniture,East,1790.1
Martha Bowers,Office Supplies,East,500.7
Martha Cunningham,Office Supplies,East,4531.22
Martha Durham,Office Supplies,South,289
Martha Jenkins,Furniture,East,248.22
Martha Jenkins,Office Supplies,East,887.32
Martha Jenkins,Technology,East,109.87
Martha Pridgen,Office Supplies,West,409.68
Martha Pridgen,Technology,West,91.78
Martin Bowman,Office Supplies,East,65.7
Martin Fink,Office Supplies,Central,118.54
Martin Heath,Office Supplies,South,6.82
Martin Heath,Technology,South,200.29
Martin Henson,Office Supplies,East,155.69
Martin Kirk,Furniture,South,42.13
Martin Kirk,Office Supplies,South,736.3
Martin Kirk,Technology,South,4112.67
Martin Mitchell,Office Supplies,East,487.56
Martin Page,Office Supplies,East,113.09
Martin Underwood,Office Supplies,Central,103.74
Martin Underwood,Technology,Central,439.89
Martin Weeks,Office Supplies,East,22.85
Marvin Butler,Furniture,West,1011.56
Marvin Hawley,Furniture,East,2276.9
Marvin Hunt,Furniture,Central,1326.78
Marvin Hunt,Office Supplies,Central,490.32
Marvin Hunt,Technology,Central,2133.24
Marvin MacDonald,Furniture,West,665.9
Marvin MacDonald,Office Supplies,West,307.65
Marvin MacDonald,Technology,West,98.74
Marvin Parrott,Office Supplies,Central,366.49
Marvin Patrick,Furniture,Central,12663.3
Marvin Patrick,Office Supplies,Central,6930.35
Marvin Patrick,Technology,Central,5014.07
Marvin Reeves McMillan,Furniture,East,8.48
Marvin Reeves McMillan,Office Supplies,East,442.66
Marvin Reeves McMillan,Technology,East,309.56
Marvin Reid,Office Supplies,Central,2308.87
Marvin Roberson,Furniture,East,3242.96
Marvin Rollins,Office Supplies,East,214.14
Marvin Washington,Office Supplies,East,126.01
Marvin Yang,Furniture,South,796.87
Marvin Yang,Office Supplies,South,48.78
Marvin Yang,Technology,South,1263.35
Mary B Davies,Technology,East,141.29
Mary Gray,Furniture,East,1600.41
Mary Henson,Technology,West,4034.57
Mary Hewitt,Furniture,Central,3114.66
Mary Hewitt,Office Supplies,Central,899.95
Mary Hewitt,Technology,Central,1917.35
Mary Knowles,Office Supplies,Central,6.4
Mary Larson,Furniture,Central,1869.09
Mary Larson,Office Supplies,Central,4836.88
Mary Larson,Technology,Central,6246.14
Mary Norman,Office Supplies,West,2775.26
Mary Norman,Technology,West,1949.07
Mary O Rich,Furniture,West,42.58
Mary O Rich,Office Supplies,West,951.33
Mary Page,Furniture,West,6724.2
Mary Page,Office Supplies,West,1726.41
Mary Page,Technology,West,353.1
Mary Wood,Office Supplies,East,74.95
Mary Wood,Technology,East,175.11
Matthew Berman,Office Supplies,West,557.75
Matthew Berman,Technology,West,6819.11
Matthew Conway,Furniture,East,1053.89
Matthew Conway,Office Supplies,East,84.91
Matthew Conway,Technology,East,231.62
Matthew Kearney,Office Supplies,Central,558.92
Matthew Kearney,Technology,Central,917.92
Matthew Welsh,Furniture,South,477.72
Maureen Bradley,Office Supplies,East,1923.81
Maureen Herbert Hood,Furniture,Central,3845.35
Maureen Herbert Hood,Office Supplies,Central,347.31
Maureen McCoy,Office Supplies,South,75.62
Maureen Stout,Furniture,Central,346.33
Maureen Stout,Office Supplies,Central,825.77
Maureen Tanner,Office Supplies,South,8.84
Maureen Whitley,Office Supplies,South,81.15
Maureen Whitley,Technology,South,97.96
Maurice Everett,Furniture,West,14024.29
Maurice Everett,Office Supplies,West,8960.42
Maurice Everett,Technology,West,1361.95
Maurice Faulkner,Technology,East,432.39
Maurice Kelly,Office Supplies,South,128.91
Max Gonzalez,Office Supplies,Central,384.7
Max Gonzalez,Technology,Central,928.94
Max Hubbard,Furniture,South,52.51
Max Hubbard,Office Supplies,South,235.28
Max Hubbard,Technology,South,7383.58
Max Hurley,Office Supplies,West,240.05
Max Kirby,Furniture,Central,76.42
Max Kuhn Bailey,Office Supplies,East,320.13
Max McKenna,Furniture,Central,1986.18
Max McKenna,Office Supplies,Central,107.61
Max McKenna,Technology,Central,2664.28
Max Ross Finch,Furniture,East,1038.45
Max Ross Finch,Technology,East,560.82
Max Small,Office Supplies,Central,34.65
Max Small,Technology,Central,446.19
Maxine Collier Grady,Furniture,Central,26384.28
Maxine Collier Grady,Office Supplies,Central,6333.55
Maxine Collier Grady,Technology,Central,2217.03
Maxine Fletcher,Office Supplies,South,6.73
Maxine Joyner,Office Supplies,Central,273.46
Maxine Joyner,Technology,Central,1676.84
Maxine Middleton,Office Supplies,South,199.13
Maxine Middleton,Technology,South,45.61
Maxine Myers,Office Supplies,Central,99.97
Maxine O Wallace,Office Supplies,Central,54.81
Maxine Wilson Best,Office Supplies,East,231.23
Megan Bender,Office Supplies,East,74.14
Megan Woods,Furniture,Central,2549.3
Megan Woods,Office Supplies,Central,862.97
Megan Woods,Technology,Central,43.58
Megan York,Furniture,West,101.31
Megan York,Office Supplies,West,315.01
Megan York,Technology,West,5014.42
Melanie Barker Hirsch,Furniture,South,915.7
Melanie Barker Hirsch,Office Supplies,South,264.89
Melanie Barker Hirsch,Technology,South,238.16
Melanie Burgess,Furniture,Central,928.92
Melanie Burgess,Office Supplies,Central,27.15
Melanie Burgess,Technology,Central,3311.89
Melanie Cooper,Technology,South,1435.42
Melanie Garner,Furniture,East,705.47
Melanie Knight,Office Supplies,East,16.03
Melanie Morrow,Office Supplies,Central,209.68
Melanie Ray,Furniture,Central,1787.57
Melanie Ray,Office Supplies,Central,69.21
Melanie Ray,Technology,Central,2626.97
Melinda Leonard,Furniture,East,3921.22
Melinda Leonard,Office Supplies,East,475.15
Melinda Leonard,Technology,East,610.81
Melinda Rogers,Furniture,Central,248.84
Melinda Rogers,Office Supplies,Central,158.17
Melinda Rogers,Technology,Central,513.93
Melinda Ross,Technology,East,933.72
Melinda Sloan,Office Supplies,Central,588.61
Melinda Thornton,Office Supplies,South,531.88
Melinda Thornton,Technology,South,8052.86
Melissa McCullough,Office Supplies,East,230.16
Melvin Benton,Office Supplies,West,110.13
Melvin Benton,Technology,West,989.45
Melvin Duke,Furniture,Central,66.9
Melvin Duke,Office Supplies,Central,54.34
Melvin Duke,Technology,Central,159.68
Melvin Hsu,Office Supplies,East,3.32
Melvin Hull,Furniture,East,188.43
Melvin Hull,Office Supplies,East,339.85
Melvin Hull,Technology,East,374.96
Melvin Kendall,Technology,West,556.61
Melvin Willis,Furniture,Central,960.9
Melvin Willis,Technology,Central,518.92
Meredith B Sherrill,Technology,East,588.86
Meredith Bland,Furniture,West,23.93
Meredith Bland,Office Supplies,West,2693.45
Meredith Bland,Technology,West,1850.18
Meredith Brandon,Office Supplies,Central,2336.39
Meredith Brandon,Technology,Central,1637.7
Meredith Humphrey,Office Supplies,South,1178.23
Meredith Humphrey,Technology,South,126.71
Meredith Norris Thomas,Office Supplies,East,206.95
Meredith Walters,Furniture,East,2011.32
Michael Carr,Technology,East,166.42
Michael Howe,Furniture,Central,121.29
Michael Robbins,Office Supplies,Central,113.51
Michael Robbins,Technology,Central,2963.02
Michael Shaffer,Furniture,South,285.94
Michael Shaffer,Office Supplies,South,2443.8
Michael Summers,Office Supplies,East,183.67
Michael Tanner,Furniture,Central,151.34
Michael Tanner,Office Supplies,Central,76.91
Michael Tanner,Technology,Central,25.1
Michael Wiggins,Furniture,East,18805.51
Michael Wiggins,Office Supplies,East,1438.22
Michael Wiggins,Technology,East,5083.38
Michele Bennett,Furniture,Central,189.31
Michele Bennett,Office Supplies,Central,315.85
Michele Bradshaw,Furniture,South,143.59
Michele Bradshaw,Technology,South,1160.42
Michele Bullard,Furniture,Central,120.47
Michele Bullard,Office Supplies,Central,58.8
Michele Meadows,Office Supplies,East,643.76
Michele Morrow Marsh,Office Supplies,West,107.32
Michelle Allison,Office Supplies,East,834.63
Michelle Bryant Phillips,Furniture,South,4009.04
Michelle Bryant Phillips,Office Supplies,South,168.36
Michelle Steele,Furniture,South,3191.02
Michelle Steele,Technology,South,443.23
Mike Barry,Office Supplies,East,18.5
Mike Barry,Technology,East,1157.75
Mike G Hartman,Furniture,South,2530.46
Mike G Hartman,Office Supplies,South,268.7
Mike G Hartman,Technology,South,464.25
Mike Haas,Furniture,East,146.13
Mike Howard,Furniture,East,2495.35
Mike Howard,Office Supplies,East,381.55
Mike Howard,Technology,East,98.77
Mike Pollard,Furniture,West,869.9
Mike Pollard,Office Supplies,West,220.7
Mike Strauss,Office Supplies,West,290.44
Mike T O'Neill,Furniture,South,6269.79
Mike T O'Neill,Office Supplies,South,368.9
Mike Wilder,Office Supplies,West,645.8
Mike Wilder,Technology,West,248.58
Mildred Briggs,Office Supplies,Central,1477.84
Mildred Chase,Office Supplies,West,312.65
Mildred Chase,Technology,West,1638.93
Mildred English,Technology,West,1338.38
Mildred Mullen,Furniture,East,7099.12
Mildred Peacock,Office Supplies,East,74.57
Mildred Steele,Furniture,West,6427.77
Mildred Steele,Office Supplies,West,240.87
Mildred Steele,Technology,West,661.28
Milton Bland,Technology,West,21760.88
Milton Clarke,Furniture,East,1849.2
Milton Clarke,Office Supplies,East,534.93
Milton Davenport,Office Supplies,East,68.14
Milton G Hoyle,Technology,South,755.57
Milton Green,Furniture,East,2920.42
Milton Harrell,Furniture,East,212.19
Milton Harrell,Office Supplies,East,329.84
Milton Harrell,Technology,East,482.78
Milton Lindsay,Office Supplies,East,1071.56
Milton Padgett,Furniture,West,1775.81
Milton Padgett,Office Supplies,West,185.88
Milton Padgett,Technology,West,3084.04
Milton Phillips,Office Supplies,East,41.27
Milton Phillips,Technology,East,3562.94
Milton Pollock,Furniture,South,331.97
Milton Pollock,Office Supplies,South,717.05
Milton Pollock,Technology,South,299.63
Miriam Bowman,Furniture,South,1236.26
Miriam Bowman,Office Supplies,South,450.15
Miriam Bowman,Technology,South,24.53
Miriam Drake,Office Supplies,Central,150.98
Miriam Drake,Technology,Central,727.1
Miriam Francis,Office Supplies,South,1976.41
Miriam Greenberg,Furniture,Central,856.22
Miriam Greenberg,Office Supplies,Central,3874.64
Miriam Greenberg,Technology,Central,563.91
Miriam Mueller,Furniture,South,995.8
Miriam Mueller,Technology,South,4892
Miriam Proctor,Office Supplies,West,476.14
Miriam Proctor,Technology,West,1528.72
Miriam Snow,Office Supplies,Central,13128.18
Mitchell Clayton,Office Supplies,East,377.13
Mitchell Goldberg,Furniture,East,1378.51
Mitchell Goldberg,Technology,East,149.67
Mitchell Hubbard,Furniture,East,817.2
Mitchell Ross,Office Supplies,South,5767.23
Mitchell Ross,Technology,South,2381.01
Molly Bolton,Technology,East,315.33
Molly Branch,Furniture,East,1468.42
Molly Branch,Technology,East,305.06
Molly Browning,Furniture,East,2931.05
Molly Browning,Office Supplies,East,454.01
Molly Browning,Technology,East,2427.18
Molly Mueller,Office Supplies,East,20.01
Molly Sanchez,Office Supplies,East,59.54
Molly Vincent,Office Supplies,East,20.87
Molly Walton Forrest,Furniture,South,249.41
Molly Walton Forrest,Office Supplies,South,357.6
Molly Walton Forrest,Technology,South,326.41
Molly Webster,Furniture,West,755.51
Molly Webster,Office Supplies,West,429.17
Molly Webster,Technology,West,10019.26
Monica Daly,Technology,East,228.27
Monica Harvey,Office Supplies,Central,22.85
Monica Harvey,Technology,Central,1689.5
Monica Howard,Office Supplies,West,204.84
Monica Howard,Technology,West,467.03
Monica Jensen,Furniture,Central,755.55
Monica Law Thompson,Office Supplies,South,695.76
Monica Law Thompson,Technology,South,2792.12
Monica May,Office Supplies,West,84.19
Monica May,Technology,West,1489.64
Monica McCormick,Furniture,South,5082.26
Monica McCormick,Office Supplies,South,461.94
Monica McCormick,Technology,South,64.59
Monica Stuart,Office Supplies,Central,1054.91
Monica Stuart,Technology,Central,253.5
Nancy Bennett,Office Supplies,Central,365.94
Nancy Bennett,Technology,Central,60.5
Nancy Combs,Office Supplies,Central,512
Nancy Combs,Technology,Central,1316.24
Nancy Holden,Office Supplies,Central,76.87
Nancy Hunt,Office Supplies,East,622.63
Nancy Hunt,Technology,East,1019.6
Nancy Schwartz,Technology,South,2232.66
Nancy Schwartz Peacock,Office Supplies,Central,148.34
Nancy Schwartz Peacock,Technology,Central,313.46
Nancy White,Furniture,Central,301.98
Nancy White,Office Supplies,Central,462.32
Nancy White,Technology,Central,570.71
Natalie Aldridge,Furniture,South,102.9
Natalie Aldridge,Office Supplies,South,2333.88
Natalie Aldridge,Technology,South,90.06
Natalie Faulkner,Office Supplies,East,63.31
Natalie McIntyre,Office Supplies,Central,3972.24
Natalie Raynor,Technology,West,5972.59
Natalie Snow,Furniture,South,203.67
Natalie Snow,Office Supplies,South,542.34
Natalie Snow,Technology,South,287.45
Natalie Watts,Furniture,Central,1700.38
Natalie Watts,Office Supplies,Central,119.61
Nathan Fox,Furniture,South,570.52
Nathan Fox,Office Supplies,South,531.62
Nathan Fox,Technology,South,1029.63
Nathan Jenkins,Furniture,South,807.49
Nathan Jenkins,Office Supplies,South,13.72
Nathan Jenkins,Technology,South,882.93
Nathan Lowry Shea,Office Supplies,Central,34.88
Nathan Newton,Office Supplies,South,138.94
Nathan Newton,Technology,South,1614.15
Nathan Wyatt,Furniture,West,150.61
Nathan Wyatt,Office Supplies,West,720.98
Nathan Wyatt,Technology,West,107.47
Neal Currin,Office Supplies,West,252.66
Neal Currin,Technology,West,276.24
Neal Helms,Office Supplies,South,2035.11
Neal Helms,Technology,South,775.37
Neal Snow,Furniture,East,633.43
Neal Weber,Furniture,East,810.47
Neal Wolfe,Furniture,West,24066.44
Neal Wolfe,Office Supplies,West,29264.64
Neal Wolfe,Technology,West,15786.92
Neil Arnold Kidd,Office Supplies,Central,88.9
Neil Arnold Kidd,Technology,Central,404.69
Neil Bailey,Furniture,East,3781.12
Neil Bailey,Office Supplies,East,2317.93
Neil Bailey,Technology,East,893.53
Neil Barbee,Office Supplies,Central,1566.15
Neil Hahn,Furniture,West,744.98
Neil Hahn,Office Supplies,West,416.5
Neil Hahn,Technology,West,4498.67
Neil Hogan,Office Supplies,West,39.97
Neil Hogan,Technology,West,102.94
Neil Jacobson,Office Supplies,Central,494.75
Neil Jacobson,Technology,Central,1597.18
Neil Parker,Office Supplies,South,228.13
Neil Parker,Technology,South,2711.44
Neil Song,Office Supplies,Central,33.84
Neil Waller,Furniture,East,129.88
Nelson Coley,Office Supplies,Central,989.31
Nelson Hensley,Furniture,West,2526.32
Nelson Hensley,Office Supplies,West,1293
Nelson Hensley,Technology,West,12691.06
Nelson Hong,Technology,West,825.32
Nelson House,Office Supplies,South,9.03
Nelson House,Technology,South,1547.69
Nicholas Donnelly,Furniture,South,65.52
Nicholas Donnelly,Office Supplies,South,279.99
Nicholas Donnelly,Technology,South,229.42
Nicholas Pritchard,Furniture,South,1407.01
Nicholas Pritchard,Technology,South,89.6
Nicholas Wallace,Furniture,Central,23.74
